Date,Last Touch Channel,Visitor_ID,Visits
"January 30, 2021",Internal Referrer,499011874043987135_3317450519615390486,1
"January 30, 2021",Internal Referrer,5553779004537478572_8039815317061909433,1
"January 30, 2021",Internal Referrer,5713855901453850459_6330870926989070028,1
"January 30, 2021",Internal Referrer,58799772029132806_2121369727754491467,1
"January 30, 2021",Internal Referrer,5946312638159891988_4021769594348930853,1
"January 30, 2021",Internal Referrer,631641616765898297_6317843910204168602,1
"January 30, 2021",Internal Referrer,6876900583720479431_7995750599926841496,1
"January 30, 2021",Internal Referrer,7648589361746288065_6201253174444951038,1
"January 30, 2021",Internal Referrer,7761085035135956019_3748203414754157264,1
"January 30, 2021",Internal Referrer,8182708958744660270_1355689399582270136,1
"January 30, 2021",Internal Referrer,8260573897735288166_2259643679906189256,1
"January 30, 2021",Internal Referrer,8533794098449058224_2643509952446847218,1
"January 30, 2021",Internal Referrer,8942055212506347021_383245736777631617,1
"January 30, 2021",Natural Search,1312220215513647855_1767878921862160970,1
"January 30, 2021",Natural Search,1708415273379325471_5076784381865108353,1
"January 30, 2021",Natural Search,268723740907891068_499629765265261927,1
"January 30, 2021",Natural Search,2888865942013211502_3200687489749631047,1
"January 30, 2021",Natural Search,3651049664507363105_3153001623921423006,1
"January 30, 2021",Natural Search,4225598885901000923_5192665797308711845,1
"January 30, 2021",Natural Search,4276661598938287937_6632903308405302841,1
"January 30, 2021",Natural Search,480973285664831776_6086261821157138619,1
"January 30, 2021",Natural Search,4861360522674339710_796753356879347574,1
"January 30, 2021",Natural Search,4977192562472312408_580125648434222246,1
"January 30, 2021",Natural Search,5860957260364263284_4291812850459676897,1
"January 30, 2021",Natural Search,6653937223875698873_8366809726621514715,1
"January 30, 2021",Natural Search,6765752464335906506_5681948089391090085,1
"January 30, 2021",Natural Search,6950265724072334975_3248253706648205404,1
"January 30, 2021",Natural Search,710173500377108044_2467312017414889331,1
"January 30, 2021",Natural Search,7188267841715692020_1967145938738275781,1
"January 30, 2021",Natural Search,7494341057097297802_6802059689616875766,1
"January 30, 2021",Natural Search,7657517521911378326_1496554387150907492,1
"January 30, 2021",Natural Search,779753890211680848_4912656265750499662,1
"January 30, 2021",Natural Search,7909851034720359001_5587223994108271403,1
"January 30, 2021",Natural Search,7936033177039610463_3452227445764977635,1
"January 30, 2021",Natural Search,8418510880722861865_3465641828169213226,1
"January 30, 2021",Natural Search,8485068514868961563_6853590627470778633,1
"January 30, 2021",Natural Search,8717328904584426256_5675016807140421276,1
"January 30, 2021",Organic Social Networks,2304258210404123434_4767694063359056294,1
"January 30, 2021",Organic Social Networks,7047433706263611172_745178981416923717,1
"January 30, 2021",Other sources,4112867268042468686_5558424864240891585,1
"January 30, 2021",Other sources,4456177781744059348_673599137332923849,1
"January 30, 2021",Other sources,4699493182445548731_3854299773518823341,1
"January 30, 2021",Other sources,789749057017728625_7467516155876892231,1
"January 30, 2021",Paid Search,151544438620418556_3947112313941006118,1
"January 30, 2021",Paid Search,2086620124557374967_235017287829413197,1
"January 30, 2021",Paid Search,3393229669383891469_5187060464835663751,1
"January 30, 2021",Paid Search,5537563565097684245_7321869188920216203,1
"January 30, 2021",Paid Search,6125831127636830689_7546122422929509048,1
"January 30, 2021",Paid Search,6822124212182142574_345758837295669010,1
"January 30, 2021",Paid Search,7043773628031131496_5231369585119025421,1
"January 30, 2021",Paid Search,8524061934919628770_3884563902920976864,1
"January 30, 2021",Paid Social Media,1213919881537698029_3059403212787635156,1
"January 30, 2021",Paid Social Media,2513477579044366017_4798608913576973629,1
"January 30, 2021",Paid Social Media,2978548027392198339_2464573244689707866,1
"January 30, 2021",Paid Social Media,3093555818753163457_547354099245765643,1
"January 30, 2021",Paid Social Media,4272240244909475394_3356517510097271803,1
"January 30, 2021",Paid Social Media,4491902347844631070_7634441502678830758,1
"January 30, 2021",Paid Social Media,5787416845552251517_6992024216996778808,1
"January 30, 2021",Paid Social Media,6268352374784403619_307988008064959857,1
"January 30, 2021",Paid Social Media,661519390096569404_7869272176204940110,1
"January 30, 2021",Paid Social Media,7120938165491054676_426760169075315447,1
"January 30, 2021",Paid Social Media,7725871772416763229_8111984661051846502,1
"January 30, 2021",Paid Social Media,85751046468027078_1167529331185349153,1
"January 31, 2021",Affiliates,1166808908279511461_3945535405081268436,1
"January 31, 2021",Affiliates,1352567729540177911_8856940662938291229,1
"January 31, 2021",Affiliates,3639879425009599919_6217597572688704575,1
"January 31, 2021",Affiliates,3709941824262245736_5767109245987740652,1
"January 31, 2021",Affiliates,6649689702496834466_3715314080348177093,1
"January 31, 2021",Affiliates,798257269335972607_707550872432635027,1
"January 31, 2021",Affiliates,8937899344011893097_6330461734910521741,1
"January 31, 2021",Direct,1186205772272316156_6897738883158321231,1
"January 31, 2021",Direct,1575878162221676799_904784368098003602,1
"January 31, 2021",Direct,4988195434200605849_3487752819989762318,1
"January 31, 2021",Direct,7891085673630018920_64704084606936294,1
"January 31, 2021",Direct,7928904483642900581_6520483121885492958,1
"January 31, 2021",Direct,7961239420526260498_3268597291925842487,1
"January 31, 2021",Display,3648287947833266690_2858074675038879166,1
"January 31, 2021",Display,7016563256192721369_5077260002304867027,1
"January 31, 2021",Internal Referrer,1436572253918653715_3292151568219968750,1
"January 31, 2021",Internal Referrer,2071456377478199538_89045324639226411,1
"January 31, 2021",Internal Referrer,2333577800666943554_1031181611843306232,1
"January 31, 2021",Internal Referrer,2820595365633061609_3865908339374413442,1
"January 31, 2021",Internal Referrer,3013162399090970437_8164210459870197301,1
"January 31, 2021",Internal Referrer,3507042340181463152_3559025327990519301,1
"January 31, 2021",Internal Referrer,3521540689354418420_8985846817731773562,1
"January 31, 2021",Internal Referrer,3801200138088006324_2293247769910202811,1
"January 31, 2021",Internal Referrer,4265041606806671166_3980102530687169544,1
"January 31, 2021",Internal Referrer,5323982852205688800_4434746975904984046,1
"January 31, 2021",Internal Referrer,5356774343298591398_8576324951680440299,1
"January 31, 2021",Internal Referrer,5609836148397071975_1855682427729711358,1
"January 31, 2021",Internal Referrer,6792723604481223535_4594016772239817831,1
"January 31, 2021",Internal Referrer,692808815841470977_4195265498232214426,1
"January 31, 2021",Internal Referrer,706391908872697089_856895129943426696,1
"January 31, 2021",Internal Referrer,7074930087917059196_1365558365518706461,1
"January 31, 2021",Internal Referrer,8687147759558312175_5226919998526651717,1
"January 31, 2021",Internal Referrer,8739030748988381028_4135774742342541276,1
"January 31, 2021",Natural Search,1065858356439773291_8418526298077870450,1
"January 31, 2021",Natural Search,1172205714434689604_1952319429034411313,1
"January 31, 2021",Natural Search,1214130839720674863_1372827555392605005,1
"January 31, 2021",Natural Search,2424984696176386718_6397291606443009903,1
"January 31, 2021",Natural Search,2485162380456598873_4988774300179082952,1
"January 31, 2021",Natural Search,2587416391003472888_1070710591427880697,1
"January 31, 2021",Natural Search,2713807172309575171_3023863097845058287,1
"January 31, 2021",Natural Search,3000757225835006640_3823392017051047975,1
"January 31, 2021",Natural Search,3895878522472217391_466706714689714280,1
"January 31, 2021",Natural Search,4123613646418028085_3766958298592230085,1
"January 31, 2021",Natural Search,4421810911044974054_1054886654945635059,1
"January 31, 2021",Natural Search,4616725443179511446_456464928272319955,1
"January 31, 2021",Natural Search,4799728473785335437_7991362979207778844,1
"January 31, 2021",Natural Search,5331844382202365828_8529778305859559132,1
"January 31, 2021",Natural Search,5406651371127530156_4267557993406433033,1
"January 31, 2021",Natural Search,5489456739559596541_3749396397047446294,1
"January 31, 2021",Natural Search,7233144466756861884_8506660749698720822,1
"January 31, 2021",Natural Search,7586783636855886829_3639696229571355395,1
"January 31, 2021",Natural Search,7603905745406652769_2899391778263003849,1
"January 31, 2021",Natural Search,7637093770809657434_7596016348748970274,1
"January 31, 2021",Natural Search,861043687429336230_5392077509223999951,1
"January 31, 2021",Natural Search,8780297593401862374_2296603962982977914,1
"January 31, 2021",Natural Search,9157050027307369992_2318440479540497536,1
"January 31, 2021",Natural Search,9175883182445032690_8051810272070470005,1
"January 31, 2021",Natural Search,9189175541828579796_3279028544936837516,1
"January 31, 2021",Other sources,7134503666977975621_4143958647769625196,1
"January 31, 2021",Other sources,7292247141545086281_75065713514676810,1
"January 31, 2021",Other sources,8852929798097282222_3936600719569197649,1
"January 31, 2021",Other sources,8867985518709193091_291961745644276161,1
"January 31, 2021",Other sources,9081442749307435064_5385753118271488535,1
"January 31, 2021",Paid Search,1141995401261544716_1711464229725606736,1
"January 31, 2021",Paid Search,1795537262493549475_579775313521995121,1
"January 31, 2021",Paid Search,1973656814398812914_977680052906689849,1
"January 31, 2021",Paid Search,3485434146516458168_6698371996925658652,1
"January 31, 2021",Paid Search,4476244845205069810_3141555645499240083,1
"January 31, 2021",Paid Search,4622548981448542089_3624332941030753763,1
"January 31, 2021",Paid Search,4688856080607658615_2612738906063129753,1
"January 31, 2021",Paid Search,5297313707034766016_8788061751578072880,1
"January 31, 2021",Paid Search,5380835582050628030_3716588260256191104,1
"January 31, 2021",Paid Search,545861208116125183_4135818505687214328,1
"January 31, 2021",Paid Search,6247409188801646570_2754346868407736263,1
"January 31, 2021",Paid Search,7204889270601147970_7367727616871793603,1
"January 31, 2021",Paid Search,7225415198585861237_7602774452752165536,1
"January 31, 2021",Paid Search,8479142298886698697_3332317538183662664,1
"January 31, 2021",Paid Social Media,1017074292616557808_3333578651127571530,1
"January 31, 2021",Paid Social Media,120572758113438336_1840539896552974859,1
"January 31, 2021",Paid Social Media,4941657005268203046_4449119417480997125,1
"January 31, 2021",Paid Social Media,6110654741872329324_1326475191347119991,1
"January 31, 2021",Paid Social Media,6343229277096436832_6509173264740130334,1
"February 1, 2021",Affiliates,297135355638916076_9208580936294487956,1
"February 1, 2021",Affiliates,4140122889170185907_3792822124809801949,1
"February 1, 2021",Affiliates,4146797096196409026_7444930196255898128,1
"February 1, 2021",Affiliates,4611198370115643870_459928013962490391,1
"February 1, 2021",Affiliates,4675974898473495705_1846617800099068482,1
"February 1, 2021",Affiliates,495774000667756925_417566650044928200,1
"February 1, 2021",Affiliates,7367838562121626100_3176920973539745867,1
"February 1, 2021",Affiliates,8966199496366534414_4313710129878653100,1
"February 1, 2021",Direct,1822739089340655707_4329316235458031258,1
"February 1, 2021",Direct,2204829923398731233_5759184170093115541,1
"February 1, 2021",Direct,4025381068294781922_6136337443871709752,1
"February 1, 2021",Direct,4445883775730902402_6991001548980952122,1
"February 1, 2021",Direct,450649462550983397_7441094907999439343,1
"February 1, 2021",Direct,6416781234828752599_743991008815422692,1
"February 1, 2021",Direct,6935425277918749409_5102621063638286854,1
"February 1, 2021",Direct,7543355013552672419_6253124397571631531,1
"February 1, 2021",Direct,8238337173972169718_5155001372773469326,1
"February 1, 2021",Direct,8945399018045587492_4035681918889003079,1
"February 1, 2021",Display,980598097742321244_8931541142260217621,1
"February 1, 2021",Internal Referrer,1496197748595950031_1086181574541902901,1
"February 1, 2021",Internal Referrer,1858756379238282875_5303833863692480189,1
"February 1, 2021",Internal Referrer,1885991345238912172_8003280243633633708,1
"February 1, 2021",Internal Referrer,1895270723589017096_4927341998896311555,1
"February 1, 2021",Internal Referrer,1961768216316575864_5822085000589030398,1
"February 1, 2021",Internal Referrer,2003977440724220632_8276087199248973370,1
"February 1, 2021",Internal Referrer,2879739684997665106_2535273509841897568,1
"February 1, 2021",Internal Referrer,311674003759625611_7751008475951910806,1
"February 1, 2021",Internal Referrer,3414761515285925792_2949552964904115641,1
"February 1, 2021",Internal Referrer,3748194255515807892_6276675610605172361,1
"February 1, 2021",Internal Referrer,4947054694982130881_7262393383381901113,1
"February 1, 2021",Internal Referrer,5356774343298591398_8576324951680440299,1
"February 1, 2021",Internal Referrer,5721120930250169387_7337643446207531497,1
"February 1, 2021",Internal Referrer,6241162554103326772_769097961047074844,1
"February 1, 2021",Internal Referrer,6405323532366572651_6308630570025135534,1
"February 1, 2021",Internal Referrer,6466381995390273401_3931650455224310249,1
"February 1, 2021",Internal Referrer,6607878796675363036_3006152851316895156,1
"February 1, 2021",Internal Referrer,6623714449855986570_2684527673383502509,1
"February 1, 2021",Internal Referrer,6728162484583667705_5548074695890897815,1
"February 1, 2021",Internal Referrer,6760254199809674040_6274187114754646561,1
"February 1, 2021",Internal Referrer,6817369585153922602_6192529087743767750,1
"February 1, 2021",Internal Referrer,7419280970059414862_350572867016971232,1
"February 1, 2021",Internal Referrer,7746696551719947498_2745328559844402163,1
"February 1, 2021",Internal Referrer,7777198338277845989_8707275799954624218,1
"February 1, 2021",Internal Referrer,7876276835611321941_8343380775993172576,1
"February 1, 2021",Internal Referrer,8425921029432083167_134605387329148501,1
"February 1, 2021",Internal Referrer,8700102666903574700_1698127425521842168,1
"February 1, 2021",Internal Referrer,9032663236080757939_2051643133957741688,1
"February 1, 2021",Internal Referrer,9183087277851976901_6946355526770516119,1
"February 1, 2021",Natural Search,1088558577467542978_511712682770068685,1
"February 1, 2021",Natural Search,126760436775488026_5105496620414058302,1
"February 1, 2021",Natural Search,1276142755232048472_1798382029479594816,1
"February 1, 2021",Natural Search,1440846793459548100_6287710500205317853,1
"February 1, 2021",Natural Search,1908973768349098644_6689941339704784738,1
"February 1, 2021",Natural Search,2242139706676277479_3557554981445966590,1
"February 1, 2021",Natural Search,2247639719480537741_7344034449210275465,1
"February 1, 2021",Natural Search,2768905610434028213_4408914616679694639,1
"February 1, 2021",Natural Search,3079492779294317224_6655495583338162416,1
"February 1, 2021",Natural Search,3089608656198365457_8121412687098057127,1
"February 1, 2021",Natural Search,3221525238427236586_9033110453255231904,1
"February 1, 2021",Natural Search,3384489672616730816_6555422661909377447,1
"February 1, 2021",Natural Search,3456463947111850928_6290760274945435963,1
"February 1, 2021",Natural Search,354648551940605046_2318223909873779481,1
"February 1, 2021",Natural Search,3897577572564149701_481044427206323200,1
"February 1, 2021",Natural Search,4281047000240723770_2478326120029737487,1
"February 1, 2021",Natural Search,4684329722197875526_1737452079386894273,1
"February 1, 2021",Natural Search,4688307259792221902_4245689396610765607,1
"February 1, 2021",Natural Search,4739608872953950003_2181111520383835290,1
"February 1, 2021",Natural Search,5026895136570573395_5614509992912127167,1
"February 1, 2021",Natural Search,5115959218028811813_6414382454232123374,1
"February 1, 2021",Natural Search,5259665842810696089_7770080697954434370,1
"February 1, 2021",Natural Search,5348583758334247026_5107814707958350983,1
"February 1, 2021",Natural Search,5510104240814211228_6000955037098502222,1
"February 1, 2021",Natural Search,5547039888895136981_845448160499112279,1
"February 1, 2021",Natural Search,588184758342661874_8120644910234813504,1
"February 1, 2021",Natural Search,588601789831224058_4566871710704278604,1
"February 1, 2021",Natural Search,6498642661243042137_1647986417202778530,1
"February 1, 2021",Natural Search,6626102380334641997_8798559280961437840,1
"February 1, 2021",Natural Search,6734674585037742382_5256477910890956628,1
"February 1, 2021",Natural Search,6760844356661308091_6998233558971658922,1
"February 1, 2021",Natural Search,6922412458413008715_8436413594207108224,1
"February 1, 2021",Natural Search,7021574433120765327_4258802418666262129,1
"February 1, 2021",Natural Search,7021597427651208554_6976513195942664145,1
"February 1, 2021",Natural Search,7439516330813244890_5329530114624964020,1
"February 1, 2021",Natural Search,7822709994272314547_2461699794095128243,1
"February 1, 2021",Natural Search,8019268692277193570_3243326047918330263,1
"February 1, 2021",Natural Search,8309068369078193454_5849793242516585863,1
"February 1, 2021",Natural Search,8332245887997701781_8665456743464795087,1
"February 1, 2021",Natural Search,8473643779521053417_1434076057335197589,1
"February 1, 2021",Natural Search,8534490784846963009_3871634753873777940,1
"February 1, 2021",Natural Search,8844154187105267066_5165517015552609508,1
"February 1, 2021",Natural Search,9053919443115849483_150001824208072432,1
"February 1, 2021",Organic Social Networks,3600863746008239840_582898470228770433,1
"February 1, 2021",Organic Social Networks,6014909538834485243_8830373572774872636,1
"February 1, 2021",Other sources,8647609836117066529_119531535201456564,1
"February 1, 2021",Paid Search,2063272246190245021_4433869829871706554,1
"February 1, 2021",Paid Search,3109093849848592774_8512095580267397581,1
"February 1, 2021",Paid Search,326952734760272240_8040997367854217566,1
"February 1, 2021",Paid Search,4572411016023261565_8014081968420278063,1
"February 1, 2021",Paid Search,5154345250586889096_3338459519834351831,1
"February 1, 2021",Paid Search,5618384539030166194_3500511823057924356,1
"February 1, 2021",Paid Search,5733865236002790746_5673173786827086621,1
"February 1, 2021",Paid Search,5986673013658590914_3261406911051710411,1
"February 1, 2021",Paid Search,6229676059187354738_671245749982937623,1
"February 1, 2021",Paid Search,8167819746287798446_7552320647586277694,1
"February 1, 2021",Paid Search,8402759117068837731_5186548745892409454,1
"February 1, 2021",Paid Social Media,1169299518454737452_2402340544697615411,1
"February 1, 2021",Paid Social Media,1261064616328220506_5909538220133356955,1
"February 1, 2021",Paid Social Media,130336026694118914_426380464762295916,1
"February 1, 2021",Paid Social Media,1447382207393428755_3176256371991774948,1
"February 1, 2021",Paid Social Media,1814195803570104984_7619605968537129927,1
"February 1, 2021",Paid Social Media,1942062658989953882_387755196273002162,1
"February 1, 2021",Paid Social Media,2391325200282675886_2232932078578697628,1
"February 1, 2021",Paid Social Media,2956641838537963934_1559133557166000923,1
"February 1, 2021",Paid Social Media,3030399862633531923_1030248992225812336,1
"February 1, 2021",Paid Social Media,3302278514586922032_8777227612673383531,1
"February 1, 2021",Paid Social Media,3622917763376454107_8577854715200341859,1
"February 1, 2021",Paid Social Media,3633788343566914701_3183034210003386013,1
"February 1, 2021",Paid Social Media,3651729832214815931_8975911748931231524,1
"February 1, 2021",Paid Social Media,3717996476615472110_2126332630677963568,1
"February 1, 2021",Paid Social Media,3774897996245774165_1760159110660523250,1
"February 1, 2021",Paid Social Media,4130017433965869301_6759255192300443160,1
"February 1, 2021",Paid Social Media,5099056218725885329_2873477453912554763,1
"February 1, 2021",Paid Social Media,52400679780894293_2621378186845915469,1
"February 1, 2021",Paid Social Media,5259831774255896130_4609866131602131839,1
"February 1, 2021",Paid Social Media,5567937207591506237_8070397911412395892,1
"February 1, 2021",Paid Social Media,5607559377305224552_6556374511302580927,1
"February 1, 2021",Paid Social Media,6014909538834485243_8830373572774872636,1
"February 1, 2021",Paid Social Media,609914098756736955_1889964136646525138,1
"February 1, 2021",Paid Social Media,6852948250634658991_5772762533264671514,1
"February 1, 2021",Paid Social Media,7263050300705457667_5258632776861689343,1
"February 1, 2021",Paid Social Media,8633379175232189510_6191135629211365785,1
"February 2, 2021",Affiliates,2127264377574027576_5217041136658109325,1
"February 2, 2021",Affiliates,3099687960920532358_7500722875078261352,1
"February 2, 2021",Affiliates,5147037410751290312_4211851061113057628,1
"February 2, 2021",Affiliates,5147236841162181448_7911690970460811520,1
"February 2, 2021",Affiliates,5814392599584702194_5111703248113165145,1
"February 2, 2021",Affiliates,6656128605276186370_1510468442715902748,1
"February 2, 2021",Affiliates,6861217020893002236_2310992690448689300,1
"February 2, 2021",Affiliates,7662949871401428084_5966994833832655392,1
"February 2, 2021",Affiliates,842020828829244191_8172960028932469425,1
"February 2, 2021",Affiliates,9092711151103228723_5775466630016395290,1
"February 2, 2021",Direct,2182848512749016173_7300943917112948889,1
"February 2, 2021",Direct,2230667679109377250_1707228025745926820,1
"February 2, 2021",Direct,2627881801218103502_6702104850327583359,1
"February 2, 2021",Direct,2804094513172976936_4533443830740101485,1
"February 2, 2021",Direct,8071470298747784506_6760751565984288681,1
"February 2, 2021",Direct,8171897471477955613_2495366022184055798,1
"February 2, 2021",Direct,8527864935316257610_3834017934426978871,1
"February 2, 2021",Direct,9158350621479157488_6879273176479157148,1
"February 2, 2021",Email,9150870193409939840_8683436601276792920,1
"February 2, 2021",Internal Referrer,1120729231667740261_2066445938640453618,1
"February 2, 2021",Internal Referrer,1396761105830841787_5513587629945171018,1
"February 2, 2021",Internal Referrer,1529512457690362227_5634858343482690497,1
"February 2, 2021",Internal Referrer,1581509110006939853_4507994029450264572,1
"February 2, 2021",Internal Referrer,1993416957815716979_3247550465021558665,1
"February 2, 2021",Internal Referrer,2088285638338545614_4598386453527131711,1
"February 2, 2021",Internal Referrer,2230098012314014929_569555377653712860,1
"February 2, 2021",Internal Referrer,2252102322358304363_9113853984492875342,1
"February 2, 2021",Internal Referrer,2576581108170099481_7441741904591004698,1
"February 2, 2021",Internal Referrer,2818130006419860193_7864838202175860844,1
"February 2, 2021",Internal Referrer,3422025554155323584_3012994968166593067,1
"February 2, 2021",Internal Referrer,3437816385882942533_3850967779127234190,1
"February 2, 2021",Internal Referrer,3959750456519894321_4382150516998907753,1
"February 2, 2021",Internal Referrer,5277817226441301493_4116832555905848763,1
"February 2, 2021",Internal Referrer,557717277643926663_5521474635538846006,1
"February 2, 2021",Internal Referrer,6728932909238944886_4621115260173326162,1
"February 2, 2021",Internal Referrer,69791952255188703_8328791224505921543,1
"February 2, 2021",Internal Referrer,7792515826962832464_1712595444073952631,1
"February 2, 2021",Internal Referrer,7895564303247049627_5516345232108002261,1
"February 2, 2021",Internal Referrer,7937549150195282094_380646628538245954,1
"February 2, 2021",Internal Referrer,8370769240597968539_4139991125929184143,1
"February 2, 2021",Internal Referrer,845532443831573727_9217930049723468969,1
"February 2, 2021",Internal Referrer,898083031082956935_1319090730575206008,1
"February 2, 2021",Internal Referrer,9138666871040155386_4996235163655378666,1
"February 2, 2021",Internal Referrer,994572235172628835_742550733481496034,1
"February 2, 2021",Natural Search,1027453751407931198_1050476416154362801,1
"February 2, 2021",Natural Search,1030860781255342350_4725889385465130743,1
"February 2, 2021",Natural Search,1304065625765381052_8784338468530876939,1
"February 2, 2021",Natural Search,1688003626451758579_340899225229582654,1
"February 2, 2021",Natural Search,1789387763878147631_3827288793851450579,1
"February 2, 2021",Natural Search,2127264377574027576_5217041136658109325,1
"February 2, 2021",Natural Search,2386340435292416269_3415933728881047913,1
"February 2, 2021",Natural Search,2900559737170121108_725211386593715929,1
"February 2, 2021",Natural Search,3032655420478326209_5013979841027864937,1
"February 2, 2021",Natural Search,3362028639210574692_1305852784982060230,1
"February 2, 2021",Natural Search,3757923636467185899_3330976773083111255,1
"February 2, 2021",Natural Search,3990681394214042283_6629957628889158484,1
"February 2, 2021",Natural Search,4153503919102321369_5929403930512129181,1
"February 2, 2021",Natural Search,4196710459513198006_8402313427287405837,1
"February 2, 2021",Natural Search,4315954404040528947_4961146567580900663,1
"February 2, 2021",Natural Search,4459235737344359391_5841627258703907753,1
"February 2, 2021",Natural Search,4545963519492199424_8280889109754844298,1
"February 2, 2021",Natural Search,4598082002120572754_4975194077135143452,1
"February 2, 2021",Natural Search,4952455501912447296_492442959778130854,1
"February 2, 2021",Natural Search,5012211267563137828_7200967296807855414,1
"February 2, 2021",Natural Search,5522817639097192195_5574607397254544898,1
"February 2, 2021",Natural Search,572063533901582005_2363494557139054087,1
"February 2, 2021",Natural Search,582047199470155424_3071813409115634462,1
"February 2, 2021",Natural Search,5887067095404799831_1920080949017007084,1
"February 2, 2021",Natural Search,5984133225462859_188386152375635286,1
"February 2, 2021",Natural Search,6024853894764223710_8084238373405401552,1
"February 2, 2021",Natural Search,610803496028605000_1185876477631966776,1
"February 2, 2021",Natural Search,6141074867344679903_1114333279138163311,1
"February 2, 2021",Natural Search,6341651851591172472_7170711757079325356,1
"February 2, 2021",Natural Search,6488723704400321347_5257520640349089695,1
"February 2, 2021",Natural Search,6617139119601385924_8529811690336216910,2
"February 2, 2021",Natural Search,6665827005215311323_3141931414074774402,1
"February 2, 2021",Natural Search,6816233147388474648_5319262310166613430,1
"February 2, 2021",Natural Search,6870393249966295266_6716243972383937192,1
"February 2, 2021",Natural Search,7031878511942545868_6966451416026872271,1
"February 2, 2021",Natural Search,7739038641195881971_3123513561531447055,1
"February 2, 2021",Natural Search,7776366363573753213_5431939236009632529,1
"February 2, 2021",Natural Search,7783598887012889252_9064243851925568730,1
"February 2, 2021",Natural Search,7963651335632007784_2768493248128806486,1
"February 2, 2021",Natural Search,8004692237271337132_2515884505397768496,1
"February 2, 2021",Natural Search,8106264991845616845_6687697518831733729,1
"February 2, 2021",Natural Search,8293144903962898223_1162445688758881068,1
"February 2, 2021",Natural Search,835535500103163400_1731728647431796616,1
"February 2, 2021",Natural Search,8446458225737246816_1841629653634943618,1
"February 2, 2021",Natural Search,8531136348061564248_7093847762220082196,1
"February 2, 2021",Natural Search,8600263216052594714_7503804174636448162,1
"February 2, 2021",Natural Search,8623405106163120920_2941155515121070442,1
"February 2, 2021",Natural Search,8689250853284904973_5289305879562223077,1
"February 2, 2021",Natural Search,8799012590940120679_8940796590567707078,1
"February 2, 2021",Natural Search,939458471708083212_6880903460098526971,1
"February 2, 2021",Organic Social Networks,3908175563407160814_4763265862490353016,1
"February 2, 2021",Organic Social Networks,8944862360295484917_3763712619711776162,1
"February 2, 2021",Other sources,196838837536740783_594186208295828455,1
"February 2, 2021",Paid Search,1224699811824168327_5549500996582737773,1
"February 2, 2021",Paid Search,1481597716775926122_7458927795550881116,1
"February 2, 2021",Paid Search,3406592742723026498_7822918599426597040,1
"February 2, 2021",Paid Search,4225439152517455346_2583200473845110508,1
"February 2, 2021",Paid Search,4505686340516443721_2548954532228383936,1
"February 2, 2021",Paid Search,4951916927931524202_4487988899844984013,1
"February 2, 2021",Paid Search,5945660679132714810_7292538397043903399,1
"February 2, 2021",Paid Search,7032567301932841544_8015928829390075988,1
"February 2, 2021",Paid Search,7739038641195881971_3123513561531447055,1
"February 2, 2021",Paid Search,8373683842469816020_3427136914824538515,1
"February 2, 2021",Paid Search,968621209098858115_1059525890832504562,1
"February 2, 2021",Paid Social Media,1091053905683961458_1109017206821158136,1
"February 2, 2021",Paid Social Media,1519664190161130260_2594400077784016520,1
"February 2, 2021",Paid Social Media,1923534387749014918_7712852786769957276,1
"February 2, 2021",Paid Social Media,1964903561828294612_8570597890462601200,1
"February 2, 2021",Paid Social Media,299347390945964047_8195691398337992210,1
"February 2, 2021",Paid Social Media,3000778477572539193_9216730070364009769,1
"February 2, 2021",Paid Social Media,3147769369135189942_8016841609294751827,2
"February 2, 2021",Paid Social Media,3272669779323864040_6773549345562929156,1
"February 2, 2021",Paid Social Media,3908175563407160814_4763265862490353016,1
"February 2, 2021",Paid Social Media,4268687184449367618_1810920064813578651,1
"February 2, 2021",Paid Social Media,4325696673338883992_1245070381175995279,1
"February 2, 2021",Paid Social Media,4382061363391634880_5695061288813998366,1
"February 2, 2021",Paid Social Media,4986293075856027187_1972557724013583724,1
"February 2, 2021",Paid Social Media,4986461240056853812_7429729236108310213,1
"February 2, 2021",Paid Social Media,525495099823954514_6836119285179745012,1
"February 2, 2021",Paid Social Media,5284379099920578603_1334674282512095859,1
"February 2, 2021",Paid Social Media,6014909538834485243_8830373572774872636,1
"February 2, 2021",Paid Social Media,6427581795420859505_3952283359090385501,1
"February 2, 2021",Paid Social Media,7650189287597427674_3769043906000861004,1
"February 2, 2021",Paid Social Media,7914737079391402372_6387083062199291079,1
"February 2, 2021",Paid Social Media,7990120388950472512_1982955425021066207,1
"February 2, 2021",Paid Social Media,8126773033624638969_8760612696914699868,1
"February 2, 2021",Paid Social Media,8442156347146421767_7397281044830861130,1
"February 2, 2021",Paid Social Media,8487077086790996905_4943468289376881128,1
"February 3, 2021",Affiliates,3420893815408240755_4031924021796576813,1
"February 3, 2021",Affiliates,659373958172358339_3856183080207971723,1
"February 3, 2021",Direct,106560939403802207_1430353822929914809,1
"February 3, 2021",Direct,1583243603231216051_4519052308898904276,1
"February 3, 2021",Direct,4414063994110004741_14089844211013880,1
"February 3, 2021",Direct,4600032068946121652_6124398549874356311,1
"February 3, 2021",Direct,5905221676452904665_4541526964995905202,1
"February 3, 2021",Direct,6773904714324902735_2228323540711690713,1
"February 3, 2021",Direct,8238337173972169718_5155001372773469326,1
"February 3, 2021",Direct,8834755456021778186_5851389825734469055,1
"February 3, 2021",Internal Referrer,119438524166656749_893436688605543264,1
